iso3c,iso2c,country,year,sh_tbs_incd,sh_sta_mmrt,sh_dyn_mort,dc_dac_jpnl_cd,dc_dac_korl_cd,dc_dac_espl_cd,dc_dac_totl_cd,dc_dac_gbrl_cd,dc_dac_usal_cd,sm_pop_netm,dt_oda_alld_kd,dt_oda_alld_cd,dt_oda_odat_kd,dt_nfl_undp_cd,sh_dyn_aids_zs,se_prm_cmpt_zs,se_enr_prsc_fm_zs,bx_grt_tech_cd_wd,sl_emp_vuln_zs
TTO,TT,Trinidad and Tobago,2012,27,51,23.8,NA,NA,NA,NA,NA,NA,-880,NA,NA,NA,NA,NA,NA,NA,NA,15.8997311632638
TTO,TT,Trinidad and Tobago,2013,24,50,23.5,NA,NA,NA,NA,NA,NA,-796,NA,NA,NA,NA,NA,NA,NA,NA,16.231676235981
TTO,TT,Trinidad and Tobago,2014,24,50,23,NA,NA,NA,NA,NA,NA,-799,NA,NA,NA,NA,NA,NA,NA,NA,16.7910122348162
TTO,TT,Trinidad and Tobago,2015,18,50,22.6,NA,NA,NA,NA,NA,NA,-575,NA,NA,NA,NA,NA,NA,NA,NA,16.7595473252775
TTO,TT,Trinidad and Tobago,2016,20,51,22.2,NA,NA,NA,NA,NA,NA,-86,NA,NA,NA,NA,NA,NA,NA,NA,18.1835188476288
TTO,TT,Trinidad and Tobago,2017,18,51,21.8,NA,NA,NA,NA,NA,NA,1445,NA,NA,NA,NA,NA,NA,NA,NA,18.8501540165438
TTO,TT,Trinidad and Tobago,2018,23,53,21.4,NA,NA,NA,NA,NA,NA,35502,NA,NA,NA,NA,NA,NA,NA,NA,19.4956959199856
TTO,TT,Trinidad and Tobago,2019,19,53,21,NA,NA,NA,NA,NA,NA,-19251,NA,NA,NA,NA,NA,NA,NA,NA,20.1536588580605
TTO,TT,Trinidad and Tobago,2020,20,35,20.6,NA,NA,NA,NA,NA,NA,427,NA,NA,NA,NA,NA,NA,NA,NA,21.6414454851151
TTO,TT,Trinidad and Tobago,2021,15,54,20.1,NA,NA,NA,NA,NA,NA,5749,NA,NA,NA,NA,NA,NA,NA,NA,20.7055131985903
TTO,TT,Trinidad and Tobago,2022,22,30,19.6,NA,NA,NA,NA,NA,NA,4247,NA,NA,NA,NA,NA,NA,NA,NA,21.2792385868688
TTO,TT,Trinidad and Tobago,2023,25,54,19.1,NA,NA,NA,NA,NA,NA,2126,NA,NA,NA,NA,NA,91.5974807739258,NA,NA,21.1489353259776
TTO,TT,Trinidad and Tobago,2024,27,NA,NA,NA,NA,NA,NA,NA,NA,1334,NA,NA,NA,NA,NA,NA,NA,NA,21.2151464426744
TTO,TT,Trinidad and Tobago,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
URY,UY,Uruguay,2000,33,23,17,5809999.94277954,50000.0007450581,2819999.9332428,17829999.8287112,239999.994635582,340000.003576279,-11076,31797502.5177002,21553146.3623047,31797502.5177002,300000.011920929,NA,97.1801528930664,1.05079996585846,15060000,23.0614809578592
URY,UY,Uruguay,2001,34,24,16.6,5909999.84741211,19999.9995529652,1789999.96185303,12709999.7345358,NA,-1669999.95708466,-14620,23873989.1052246,16418346.4050293,23873989.1052246,259999.990463257,NA,96.1854476928711,1.04951000213623,16070000,24.6314458425858
URY,UY,Uruguay,2002,26,23,16.2,4079999.92370605,219999.998807907,1169999.95708466,9569999.87736344,19999.9995529652,-1740000.00953674,-16957,24295999.5269775,16210067.7490234,24295999.5269775,259999.990463257,NA,96.8493804931641,1.04491996765137,14750000,25.9841557476818
URY,UY,Uruguay,2003,31,23,15.8,2109999.89509583,90000.0035762787,4420000.07629395,12580000.1583993,NA,-1899999.97615814,-17105,23807287.2161865,17271333.694458,23807287.2161865,140000.000596046,NA,94.5473709106445,1.05576002597809,15910000,26.1216791270569
URY,UY,Uruguay,2004,34,21,15.2,1990000.00953674,259999.990463257,2710000.03814697,20299999.5481223,NA,-1639999.98569489,-15668,29525590.8966064,24476333.6181641,29525590.8966064,200000.002980232,NA,94.463020324707,1.05549001693726,14620000,25.7577370729894
URY,UY,Uruguay,2005,28,20,14.4,2220000.02861023,189999.997615814,2299999.95231628,12310000.0862032,NA,-1539999.96185303,-16086,21176408.7677002,18335500.7171631,21176408.7677002,569999.992847443,NA,95.6003799438477,1.05426001548767,12520000,24.4916802441516
URY,UY,Uruguay,2006,25,20,13.5,2309999.94277954,29999.9993294477,4050000.19073486,17600000.2920627,NA,400000.005960464,-13161,28130428.314209,24604999.5422363,28130428.314209,910000.026226044,NA,97.118896484375,1.05620002746582,13840000,24.8383220645995
URY,UY,Uruguay,2007,26,19,12.7,2589999.91416931,29999.9993294477,12649999.6185303,29149999.8085201,109999.999403954,519999.980926514,-10750,38356353.7597656,37044666.2902832,38356353.7597656,939999.997615814,NA,99.9423828125,0.978799998760223,16300000,24.8699115364326
URY,UY,Uruguay,2008,29,19,11.9,1000000,NA,9359999.65667725,24179999.5731563,140000.000596046,970000.028610229,-9458,32929897.3083496,32861518.8598633,32929897.3083496,910000.026226044,NA,101.830718994141,1.03868997097015,21880000,24.4136262968489
URY,UY,Uruguay,2009,29,18,11.3,2430000.0667572,NA,12229999.5422363,44229999.5794893,39999.9991059303,959999.978542328,-8510,50552970.8862305,50726516.7236328,50552970.8862305,860000.014305115,NA,101.85563659668,1.03798997402191,24400000,24.2101790794214
URY,UY,Uruguay,2010,28,17,10.8,11359999.6566772,19999.9995529652,8409999.84741211,39999999.0165233,70000.0002980232,1129999.99523163,-7696,41895671.8444824,44080001.8310547,41895671.8444824,990000.009536743,NA,101.169009063104,1.06273996829987,23870000,23.4553647884633
URY,UY,Uruguay,2011,32,17,10.4,560000.002384186,289999.99165535,5550000.19073486,11029999.9937415,100000.001490116,1419999.95708466,-6982,17971952.4383545,18231008.5296631,17971952.4383545,639999.985694885,NA,100.766145130321,NA,18630000,22.7099811007196
URY,UY,Uruguay,2012,31,16,10,-79999.9982118607,39999.9991059303,980000.019073486,8669405.14650197,200000.002980232,370000.004768372,-6317,18388309.4787598,17357280.7312012,18388309.4787598,442184.001207352,NA,99.7867967654572,NA,14654047,22.1969091385186
URY,UY,Uruguay,2013,34,16,9.7,649999.976158142,NA,1659999.9666214,27105528.4924805,558929.979801178,289999.99165535,-5647,37815509.7961426,36524883.2702637,37815509.7961426,445538.014173508,NA,100.56447858473,NA,13188720,22.2516841544129
URY,UY,Uruguay,2014,33,16,9.3,-140000.000596046,116125.002503395,600265.979766846,83099448.4834373,391256.988048553,140000.000596046,-4919,95073982.2387695,91574180.6030273,95073982.2387695,356382.012367249,NA,100.99762842751,NA,10944200,22.1586155648075
URY,UY,Uruguay,2015,33,16,8.9,2039999.96185303,113770.999014378,-551518.023014069,11922045.9506059,2327498.91281128,539346.992969513,-4157,26277078.62854,23176498.4130859,26277078.62854,398806.005716324,NA,100.721856543441,NA,11080656,22.9432755029576
URY,UY,Uruguay,2016,32,16,8.5,2289999.96185303,105526.000261307,-198438.003659248,7540122.9793788,936589.002609253,486124.008893967,-3506,20403615.9515381,18253820.4193115,20403615.9515381,185725.003480911,NA,102.392839746712,NA,12118048,23.5246135675554
URY,UY,Uruguay,2017,34,16,8.1,1868219.9716568,269320.994615555,-409534.007310867,32832908.3489371,390659.004449844,57739.9991452694,-3091,47664066.3146973,41641902.923584,47664066.3146973,150000.005960464,NA,97.1667633056641,1.04990005493164,12529175,23.7814238806987
URY,UY,Uruguay,2018,36,16,7.7,NA,NA,NA,NA,NA,NA,-2963,NA,NA,NA,NA,NA,101.573882159122,1.05440998077393,NA,24.234206784481
URY,UY,Uruguay,2019,38,16,7.4,NA,NA,NA,NA,NA,NA,-2899,NA,NA,NA,NA,NA,NA,1.05744004249573,NA,24.1972772950566
URY,UY,Uruguay,2020,35,20,7.1,NA,NA,NA,NA,NA,NA,-1482,NA,NA,NA,NA,NA,100.92753603812,1.05238997936249,NA,24.9050144463828
URY,UY,Uruguay,2021,34,49,7,NA,NA,NA,NA,NA,NA,-1482,740000.009536743,NA,NA,NA,NA,100.503541862251,NA,NA,24.8228741047581
URY,UY,Uruguay,2022,41,20,6.8,NA,NA,NA,NA,NA,NA,-1501,NA,NA,NA,NA,NA,100.222951100821,NA,NA,24.733243350178
URY,UY,Uruguay,2023,45,15,6.7,NA,NA,NA,NA,NA,NA,-1501,NA,NA,NA,NA,NA,101.1690082913,NA,NA,24.6242542732107
URY,UY,Uruguay,2024,47,NA,NA,NA,NA,NA,NA,NA,NA,-1348,NA,NA,NA,NA,NA,NA,NA,NA,24.5006103852694
URY,UY,Uruguay,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCT,VC,St. Vincent and the Grenadines,2000,14,68,22.5,2480000.01907349,NA,NA,4250000.00558794,409999.996423721,29999.9993294477,-1213,7861615.18096924,6296500.20599365,7861615.18096924,39999.9991059303,0.9,NA,1.06275999546051,1240000,20.4912896352926
VCT,VC,St. Vincent and the Grenadines,2001,8.8,64,22.5,370000.004768372,NA,NA,4350000.07040799,59999.9986588955,-170000.001788139,-1375,13646919.2504883,8119999.88555908,13646919.2504883,9999.99977648258,0.9,NA,1.0223400592804,1280000,20.6289779108948
VCT,VC,St. Vincent and the Grenadines,2002,8.8,62,22.4,330000.013113022,150000.005960464,NA,129999.976605174,90000.0035762787,9999.99977648258,-1333,6694646.83532715,4570000.17166138,6694646.83532715,19999.9995529652,1,NA,1.00927996635437,880000,20.6369051996764
VCT,VC,St. Vincent and the Grenadines,2003,12,59,22.5,1120000.00476837,50000.0007450581,NA,6789999.97489155,100000.001490116,-119999.997317791,-1315,7986925.12512207,6271999.83596802,7986925.12512207,19999.9995529652,1,90.688606262207,1.00863003730774,1460000,20.630344960123
VCT,VC,St. Vincent and the Grenadines,2004,7.1,56,22.5,5980000.01907349,9999.99977648258,9999.99977648258,10760000.0146777,19999.9995529652,-119999.997317791,-1349,10335609.4360352,10583666.8014526,10335609.4360352,100000.001490116,1,99.3025283813477,0.998830020427704,1880000,20.5364745955152
VCT,VC,St. Vincent and the Grenadines,2005,6.2,55,22.6,3200000.04768372,59999.9986588955,9999.99977648258,6070000.08039177,159999.996423721,-100000.001490116,-1365,8435767.17376709,7858666.89682007,8435767.17376709,129999.995231628,1,NA,1.0135600566864,1710000,20.5843760251184
VCT,VC,St. Vincent and the Grenadines,2006,12,54,22.6,1379999.99523163,59999.9986588955,NA,4319999.97235835,NA,-70000.0002980232,-1346,5183616.16134644,4796667.09899902,5183616.16134644,159999.996423721,1,NA,NA,2140000,20.6048405756861
VCT,VC,St. Vincent and the Grenadines,2007,11,54,22.5,2539999.96185303,150000.005960464,NA,62110000.2191961,NA,-129999.995231628,-1363,68715713.5009766,65850692.7490234,68715713.5009766,180000.007152557,1,NA,1.02356004714966,1251864,20.4834459846489
VCT,VC,St. Vincent and the Grenadines,2008,11,56,22.3,9470000.26702881,NA,NA,23229999.97437,19999.9995529652,-140000.000596046,-1414,24169607.1624756,26276527.4047852,24169607.1624756,NA,1,111.67463684082,1.00982999801636,2105693,20.6633001228334
VCT,VC,St. Vincent and the Grenadines,2009,8.1,56,21.9,3670000.07629395,NA,NA,18250000.3166497,NA,-59999.9986588955,-1407,29407257.0800781,28783199.3103027,29407257.0800781,129999.995231628,1,NA,0.994780004024506,6201211,20.893615079184
VCT,VC,St. Vincent and the Grenadines,2010,14,59,21.4,870000.004768372,19999.9995529652,NA,11440000.0832975,19999.9995529652,180000.007152557,-1371,17174207.6873779,16309999.4659424,17174207.6873779,150000.005960464,1,97.2304611206055,0.991900026798248,3720000,21.1672134156133
VCT,VC,St. Vincent and the Grenadines,2011,16,59,20.6,689999.997615814,9999.99977648258,NA,13320000.3374368,39999.9991059303,-180000.007152557,-1319,17402690.8874512,17755115.5090332,17402690.8874512,39999.9991059303,1,88.7240371704102,0.97707998752594,2850000,21.4007067786498
VCT,VC,St. Vincent and the Grenadines,2012,28,61,19.8,680000.007152557,159999.996423721,NA,7704089.94751051,79999.9982118607,-119999.997317791,-1221,8484189.0335083,8312846.18377686,8484189.0335083,119474.001228809,1,100.824317932129,0.985759973526001,1950575,21.5725760314882
VCT,VC,St. Vincent and the Grenadines,2013,2.8,73,18.8,319999.992847443,109613.999724388,NA,4072611.83299125,47830.0005197525,-79999.9982118607,-1190,8676716.80450439,8520571.7086792,8676716.80450439,72737.0008826256,1,110.363250732422,0.974259972572327,2021470,21.6853779373665
VCT,VC,St. Vincent and the Grenadines,2014,4.6,64,17.9,129999.995231628,184315.994381905,NA,4452491.97696103,253.000005614012,NA,-1161,10107439.0411377,9886679.64935303,10107439.0411377,104613.997042179,1,105.842697143555,0.992709994316101,800750,21.8589772675711
VCT,VC,St. Vincent and the Grenadines,2015,6.5,59,16.9,3500000,109307.996928692,NA,12079710.8784318,168338.000774384,NA,-1124,15018095.0164795,13498237.6098633,15018095.0164795,NA,1,107.632682800293,0.997340023517609,1051509,21.9522137923225
VCT,VC,St. Vincent and the Grenadines,2016,5.6,52,15.9,3740000.00953674,137070.998549461,NA,15266317.2785032,78.9999976404943,NA,-1089,9538200.37841797,9122389.793396,9538200.37841797,67413.0022525787,1,111.867576599121,1.00497996807098,2175605,22.0315608609151
VCT,VC,St. Vincent and the Grenadines,2017,1.9,58,14.9,2228499.88937378,38137.000054121,NA,7145798.79067605,210040.003061295,63199.9969482422,-1057,12813658.7142944,11855214.1189575,12813658.7142944,71437.9996061325,1,104.52229309082,0.991419970989227,3546323,22.0196353436185
VCT,VC,St. Vincent and the Grenadines,2018,5.7,56,13.9,305139.988660812,113137.997686863,NA,6850857.80359805,85669.0034270287,14969.9999019504,-1026,19748371.1242676,18153308.8684082,19748371.1242676,NA,0.9,116.083923339844,1.00522005558014,1384560,22.0032134694155
VCT,VC,St. Vincent and the Grenadines,2019,3.8,58,13.1,4032278.06091309,113275.997340679,NA,8196450.99248737,107297.003269196,82390.0029063225,-982,92815063.4765625,84475410.4614258,92815063.4765625,37179.9990534782,0.9,NA,NA,1424114,22.1396089131424
VCT,VC,St. Vincent and the Grenadines,2020,13,57,12.3,454571.008682251,NA,NA,1947737.02789098,77257.9982876778,-205680.996179581,-493,82122001.6479492,76142677.3071289,82122001.6479492,80342.0022130013,0.9,NA,NA,2236492,22.7824572961272
VCT,VC,St. Vincent and the Grenadines,2021,4.9,105,11.7,3486733.91342163,246232.002973557,413940.012454987,9329433.90030413,1124966.97902679,1325670.00389099,-851,127885246.276855,126322387.695313,127885246.276855,120970.003306866,0.9,NA,NA,738091,22.6465134836999
VCT,VC,St. Vincent and the Grenadines,2022,4.9,56,11.1,839317.02375412,NA,NA,6066448.92133772,198743.000626564,3365937.94822693,-826,16060070.0378418,15491520.8816528,16060070.0378418,42899.0013897419,0.9,NA,NA,2384435,22.3766568483063
VCT,VC,St. Vincent and the Grenadines,2023,3.9,56,10.6,586090.02828598,NA,NA,4787987.95829062,NA,117784.99931097,-784,21283740.9973145,21283740.9973145,21283740.9973145,NA,0.8,109.648559570312,NA,2770053,22.2095930893385
VCT,VC,St. Vincent and the Grenadines,2024,4.6,NA,NA,NA,NA,NA,NA,NA,NA,-737,NA,NA,NA,NA,0.8,NA,NA,NA,22.176651862594
VCT,VC,St. Vincent and the Grenadines,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VEN,VE,"Venezuela, RB",2000,62,86,21.5,4570000.17166138,59999.9986588955,28170000.0762939,70100000.8545816,1350000.02384186,6820000.17166138,-1999,136013168.334961,78141227.722168,136013168.334961,360000.014305115,0.3,82.6955490112305,1.04688000679016,26350000,35.6667263116986
VEN,VE,"Venezuela, RB",2001,56,101,20.9,3119999.88555908,39999.9991059303,11409999.8474121,38309999.462217,59999.9986588955,10609999.6566772,-2856,76470848.0834961,45019393.9208984,76470848.0834961,159999.996423721,0.4,84.0971527099609,1.04188001155853,36650000,33.1353493744267
VEN,VE,"Venezuela, RB",2002,51,87,20.3,3740000.00953674,140000.000596046,16659999.8474121,50539999.8091161,109999.999403954,10930000.3051758,-3944,93424903.8696289,57586425.78125,93424903.8696289,280000.001192093,0.4,90.3314514160156,1.03903996944427,30760000,33.191600616621
VEN,VE,"Venezuela, RB",2003,52,97,19.8,3529999.97138977,9999.99977648258,35740001.6784668,74680001.2998283,129999.995231628,12000000,-5729,115346778.869629,82423057.5561523,115346778.869629,379999.995231628,0.5,87.974006652832,1.036749958992,34540000,34.1316483380809
VEN,VE,"Venezuela, RB",2004,49,94,19.1,4570000.17166138,19999.9995529652,2759999.99046326,39550000.2652407,419999.986886978,9000000,-10798,58943977.355957,46666393.2800293,58943977.355957,469999.998807907,0.6,88.0073699951172,1.03452003002167,30900000,31.8818208881813
VEN,VE,"Venezuela, RB",2005,46,93,18.5,4309999.94277954,400000.005960464,-5420000.07629395,43129999.7754395,150000.005960464,8960000.03814697,-18407,60769710.5407715,48803298.9501953,60769710.5407715,529999.971389771,0.6,89.6563491821289,1.03371000289917,34340000,31.6041142059648
VEN,VE,"Venezuela, RB",2006,43,96,17.9,2769999.98092651,159999.996423721,9899999.61853027,48699999.7124076,NA,9779999.73297119,-27240,69323883.0566406,57249546.0510254,69323883.0566406,469999.998807907,0.6,93.4740676879883,1.03102004528046,29110000,30.8503427965398
VEN,VE,"Venezuela, RB",2007,39,92,17.4,2369999.88555908,180000.007152557,15880000.1144409,63299999.2724508,119999.997317791,10119999.8855591,-36060,80183349.609375,73022048.9501953,80183349.609375,490000.009536743,0.6,95.5351867675781,1.02628004550934,20160000,29.8437198709779
VEN,VE,"Venezuela, RB",2008,37,103,17.2,2750000,NA,15479999.5422363,53519999.8412281,519999.980926514,9550000.19073486,-43636,62190208.4350586,60060379.0283203,62190208.4350586,550000.011920929,0.6,93.1682434082031,1.02226996421814,24550000,30.8072221804533
VEN,VE,"Venezuela, RB",2009,36,109,17.1,2130000.11444092,29999.9993294477,12890000.3433228,50320000.4231185,2160000.08583069,11720000.2670288,-50286,63836711.8835449,59049644.4702148,63836711.8835449,639999.985694885,0.6,92.887580871582,1.01911997795105,23870000,31.442102537858
VEN,VE,"Venezuela, RB",2010,34,110,17.2,3140000.10490417,150000.005960464,8229999.54223633,43249999.5660037,1090000.0333786,8390000.34332275,-52781,52484054.5654297,48580001.8310547,52484054.5654297,600000.023841858,0.6,91.5389022827148,1.01933002471924,18960000,33.2372653674385
VEN,VE,"Venezuela, RB",2011,32,104,17.3,4059999.94277954,159999.996423721,460000.00834465,38229999.281466,779999.971389771,8229999.54223633,-54384,50376243.5913086,48991996.7651367,50376243.5913086,479999.989271164,0.5,92.9394989013672,1.02064001560211,17170000,33.0050022270892
VEN,VE,"Venezuela, RB",2012,32,113,17.6,2740000.00953674,50000.0007450581,1509999.99046326,39088214.6582007,1600000.02384186,8590000.15258789,-55131,54650821.685791,50789432.5256348,54650821.685791,213212.996721268,0.5,95.0975189208984,1.02439999580383,20429838,31.9133506676327
VEN,VE,"Venezuela, RB",2013,30,123,17.9,1639999.98569489,79011.9990706444,-2819999.9332428,29602293.8089445,3110179.90112305,6590000.15258789,-57818,40166183.4716797,37833213.8061523,40166183.4716797,95692.9996609688,0.5,94.173828125,1.02929997444153,19520637,31.6305026619978
VEN,VE,"Venezuela, RB",2014,29,133,18.3,1929999.94754791,55459.9985480309,643302.023410797,34201760.4942666,2351459.98001099,5570000.17166138,-62437,44711277.0080566,43128044.128418,44711277.0080566,371661.990880966,0.5,95.1124725341797,1.02149999141693,19302257,31.5481065954497
VEN,VE,"Venezuela, RB",2015,31,136,19.2,529999.971389771,13050.0001832843,-3762727.02217102,25571796.6735829,2151592.01622009,7940882.20596313,-77417,43314785.0036621,36594268.7988281,43314785.0036621,341693.013906479,0.5,94.3086471557617,1.01830005645752,17407598,31.5630160708166
VEN,VE,"Venezuela, RB",2016,36,162,24.3,629999.995231628,108048.997819424,6190024.85275269,33675164.6269113,1354925.03643036,9860185.62316895,-283270,51347171.7834473,43419193.2678223,51347171.7834473,274522.006511688,0.5,92.3337783813477,1.01838004589081,14923528,31.6476039220393
VEN,VE,"Venezuela, RB",2017,47,195,24.3,923879.981040955,NA,42484786.9873047,76978676.9249477,1756021.02279663,12313790.3213501,-817376,99714881.8969727,86841560.3637695,99714881.8969727,140899.002552032,0.5,88.6861877441406,1.01935994625092,16430407,32.7077374692705
VEN,VE,"Venezuela, RB",2018,50,205,24.3,736617.982387543,67239.9997711182,63684410.0952148,129601548.780687,1734575.98686218,15135330.2001953,-1355602,162030364.990234,149078887.939453,162030364.990234,148212.000727654,0.5,NA,NA,21381278,34.2473622164599
VEN,VE,"Venezuela, RB",2019,48,202,24.3,489315.986633301,1269966.95995331,69099189.7583008,233092257.45569,11143485.0692749,43338401.7944336,-975534,294045379.638672,261238525.390625,294045379.638672,63110.0013852119,0.5,NA,NA,20444084,35.9011127644403
VEN,VE,"Venezuela, RB",2020,47,207,24.3,312963.008880615,1545472.02587128,50617431.640625,288769750.902429,26362953.1860352,89783943.1762695,-524649,368177276.611328,333212097.167969,368177276.611328,357699.990272522,0.5,NA,NA,21547857,36.4487179024554
VEN,VE,"Venezuela, RB",2021,48,251,24.3,4976428.9855957,1125457.04841614,7392316.8182373,242951502.584852,3473207.95059204,104841438.293457,-332936,286142211.914063,274489532.470703,286142211.914063,531993.985176086,0.5,NA,NA,23376945,35.423798561623
VEN,VE,"Venezuela, RB",2022,48,219,24.3,4720666.88537598,82029.9983024597,10186154.3655396,249874631.878745,1282660.00747681,123893096.923828,-141107,284964691.162109,273561553.955078,284964691.162109,1285444.97489929,0.5,102.55387878418,NA,16932838,36.4255333224353
VEN,VE,"Venezuela, RB",2023,47,227,24.3,5286542.89245605,1807957.05318451,13459912.3001099,340808628.70533,1129364.96734619,202132858.276367,-112899,405295074.462891,405295074.462891,405295074.462891,NA,0.6,102.23681640625,NA,19773887,36.9972192900539
VEN,VE,"Venezuela, RB",2024,46,NA,NA,NA,NA,NA,NA,NA,NA,-105297,NA,NA,NA,NA,0.6,103.043952941895,NA,NA,37.1648454487586
VEN,VE,"Venezuela, RB",2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VGB,VG,British Virgin Islands,2000,4.9,NA,16.8,NA,NA,NA,9999.99977648258,NA,9999.99977648258,313,8310000.4196167,NA,NA,NA,NA,111.504417419434,1.02806997299194,NA,NA
VGB,VG,British Virgin Islands,2001,4.8,NA,16.6,NA,NA,NA,9999.99977648258,NA,9999.99977648258,444,3819999.9332428,NA,NA,NA,NA,NA,1.02453994750977,NA,NA
VGB,VG,British Virgin Islands,2002,4.7,NA,16.3,NA,NA,NA,NA,NA,NA,567,-180000.007152557,NA,NA,NA,NA,107.821228027344,0.977890014648438,NA,NA
VGB,VG,British Virgin Islands,2003,4.5,NA,16.1,NA,NA,NA,NA,NA,NA,587,-740000.009536743,NA,NA,NA,NA,97.808219909668,0.996580004692078,NA,NA
VGB,VG,British Virgin Islands,2004,8.7,NA,16,NA,NA,NA,NA,NA,NA,589,-1500000,NA,NA,NA,NA,107.438018798828,0.980189979076386,NA,NA
VGB,VG,British Virgin Islands,2005,0,NA,15.9,NA,NA,NA,NA,NA,NA,654,NA,NA,NA,NA,NA,101.078170776367,1.01785004138947,NA,NA
VGB,VG,British Virgin Islands,2006,0,NA,15.8,NA,NA,NA,NA,NA,NA,704,NA,NA,NA,NA,NA,102.14476776123,1.00905001163483,NA,NA
VGB,VG,British Virgin Islands,2007,0,NA,15.7,NA,NA,NA,NA,NA,NA,730,NA,NA,NA,NA,NA,88.9784927368164,1.03408002853394,NA,NA
VGB,VG,British Virgin Islands,2008,1.2,NA,15.7,NA,NA,NA,NA,NA,NA,793,NA,NA,NA,NA,NA,NA,NA,NA,NA
VGB,VG,British Virgin Islands,2009,2.4,NA,15.6,NA,NA,NA,NA,NA,NA,756,NA,NA,NA,NA,NA,80.5896835327148,1.01542997360229,NA,NA
