iso3c,iso2c,country,year,social_development_sp_ado_tfrt,social_development_sl_tlf_acti_1524_fe_zs,social_development_sl_tlf_acti_1524_ma_zs,social_development_sl_tlf_acti_1524_zs,social_development_sl_tlf_acti_fe_zs,social_development_sl_tlf_cact_fe_zs,social_development_sl_tlf_cact_ma_zs,social_development_sg_gen_parl_zs,social_development_sh_hiv_1524_fe_zs,social_development_sh_hiv_1524_ma_zs,social_development_sl_tlf_acti_ma_zs,social_development_sl_tlf_acti_zs,social_development_sp_dyn_le00_fe_in,social_development_sp_dyn_le00_ma_in,social_development_se_enr_prim_fm_zs,social_development_se_enr_prsc_fm_zs,social_development_sl_emp_vuln_fe_zs,social_development_sl_emp_vuln_ma_zs,social_development_sl_uem_totl_fe_zs,social_development_sl_uem_totl_ma_zs,infrastructure_er_h2o_fwag_zs,infrastructure_er_h2o_fwdm_zs,infrastructure_er_h2o_fwin_zs,infrastructure_er_h2o_fwtl_k3,infrastructure_er_h2o_fwtl_zs,infrastructure_is_shp_good_tu,infrastructure_eg_elc_coal_zs,infrastructure_eg_elc_hyro_zs,infrastructure_eg_elc_ngas_zs,infrastructure_eg_elc_nucl_zs,infrastructure_eg_elc_petr_zs,infrastructure_eg_use_elec_kh_pc,infrastructure_it_net_bbnd,infrastructure_it_net_bbnd_p2,infrastructure_bx_gsr_ccis_cd,infrastructure_bx_gsr_ccis_zs,infrastructure_it_mlt_main,infrastructure_it_mlt_main_p2,infrastructure_it_net_user_zs,infrastructure_is_shp_gcnw_xq,infrastructure_it_cel_sets,infrastructure_it_cel_sets_p2,infrastructure_er_h2o_intr_k3,infrastructure_er_h2o_intr_pc,infrastructure_it_net_secr,infrastructure_it_net_secr_p6
PRI,PR,Puerto Rico (US),2014,40.5,18.624,29.017,23.849,40.567,32.202,49.099,NA,NA,NA,58.983,49.383,83.539,76.47,NA,NA,7.26807578872106,17.2358173910165,11.331,15.802,3.003356386,23.89816065,73.09848296,0.9034,12.7239436619718,1319961,17.3909586890198,0.384257372938343,32.6169204800188,0,48.0402164145096,NA,610334,17.1184,NA,NA,823527,23.1,76.1339,10.3613645605,3208820,89.9998,7.1,1980.46480672198,730,203.62525477564
PRY,PY,Paraguay,2014,77.096,42.506,69.122,56.059,57.401,54.388,81.52,15,0.1,0.2,84.173,70.892,76.445,70.567,0.971962571144104,NA,40.6847991138048,35.0206072952365,6.813,3.848,78.61583092,15.00207211,6.382096975,2.413,2.06239316239316,10540,0,99.9891465576499,0,0,0.0108534423501321,1726.5776479696,185125,3.04993,14400000,0.958728686450812,371902,6.13,43.0074,0.9975780948,7305280,120.354,117,19275.7237416453,219,36.0802008497464
SLV,SV,El Salvador,2014,69.863,29.169,55.729,42.672,49.343,46.056,75.029,27.3809523809524,0.1,0.1,78.023,62.681,75.721,66.309,0.95771998167038,0.977069973945618,42.5616541274628,30.1370063659171,3.136,4.886,60.22732909,28.29930228,11.47336864,2.022982579,12.942946762636,179577,0,28.4238957737528,0,0,39.8474737845567,976.966406537124,318915,5.17471,170620342.150199,7.33605356514053,953773,15.5,24.7617,8.687485561,9193340,149.171,15.63,2536.12106530066,216,35.0481222076098
SUR,SR,Suriname,2014,59.974,26.173,45.484,36.046,47.99,43.618,66.288,11.7647058823529,0.6,0.6,71.343,59.884,73.753,67.184,1.01701998710632,1.15494000911713,16.6521169794849,19.4798751211767,12.068,3.597,69.99512908,8.004546193,22.00032473,0.6159,0.622121212121212,108703,0,27.6595744680851,0,0,71.8951014349332,3184.0214956211,46400,8.06433,10154767.9504101,5.01021340767345,84900,14.8,40.08,9.1981552985,927800,161.252,99,172062.296979525,37,64.3061109923476
SXM,SX,Sint Maarten (Dutch part),2014,30.236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.893,72.856,1.01080000400543,0.9791100025177,NA,NA,NA,NA,NA,NA,NA,NA,NA,82643,0,0,0,0,100,NA,NA,NA,16949720.6703911,1.51972791160133,NA,NA,NA,8.862823816,NA,NA,NA,NA,20,545.375218150087
TCA,TC,Turks and Caicos Islands,2014,23.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.402,75.178,1.0262508392334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,100,NA,NA,NA,NA,NA,4100,11.7,NA,NA,NA,NA,NA,NA,31,884.450784593438
TTO,TT,Trinidad and Tobago,2014,39.416,37.112,51.235,44.265,59.14,53.389,74.839,28.5714285714286,NA,NA,80.179,69.596,75.841,69.936,NA,NA,12.2374780644284,20.1434052394687,2.929,2.142,4.358037578,62.00417537,33.63778706,0.3362,8.75520833333333,593264,0,0,99.6815962640628,0,0.254722988749735,6821.30876661193,248108,17.4585,10970205.927627,0.804169808558362,288922,20.3,62.4,20.1483335869,1980570,139.365,3.84,2854.29069018087,236,175.419948667366
URY,UY,Uruguay,2014,58.229,45.988,59.813,53.047,69.382,56.899,75.71,13.1313131313131,NA,NA,84.779,77.031,80.987,73.259,0.977810025215149,NA,21.0256310550173,23.4354242931209,8.352,5.06,80.02081479,10.06812337,9.911061837,4.143249728,4.49376326247288,775651,0,74.2687807881773,0.00769704433497537,0,5.24168719211823,3120.07088686644,840261,25.0351,325106360.078501,6.54789097632093,1082900,32.3,61.4625,29.9790611252,5497090,163.783,92.2,27470.4484118684,537,159.995995630947
VCT,VC,St. Vincent and the Grenadines,2014,64.473,37.404,67.838,53.282,59.932,53.372,75.744,13.0434782608696,0.4,0.2,82.434,71.626,73.955,67.424,0.984149992465973,0.992709994316101,18.0323188488551,21.6152112898762,17.032,20.715,0,99.97647612,0.023523877,0.0079,7.9,16737,0,8.37156772781817,0,0,91.3884379191078,NA,14716,13.6848,7906888.88888889,3.82920486571677,23903,22.2,47.4,7.391609094,115017,106.958,0.1,929.929790300832,10,92.9929790300832
VEN,VE,"Venezuela, RB",2014,91.955,25.1,49.071,37.326,52.503,48.676,76.129,16.969696969697,0.1,0.2,79.433,65.87,77.339,68.618,0.9825199842453,1.02149999141693,30.4146665007828,32.4072010659753,7.577,6.32,73.85211016,22.64179296,3.506096887,22.6211,2.81007453416149,933380,0,62.2162005225975,20.3658182522017,0,17.3279783218813,1975.46915905125,2400080,7.93309,85000000,3.9906103286385,7808520,25.8,57,15.9707384923,30528000,100.905,805,26607.9823484298,493,16.2953233512744
VGB,VG,British Virgin Islands,2014,20.909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.364,73.856,0.953999996185303,1.00789999961853,NA,NA,NA,NA,NA,NA,NA,NA,NA,27154.4,0,0,0,0,99.3550987505038,NA,6393,19.3951,NA,NA,11849,35.9,NA,3.7967385353,54764,166.143,NA,NA,442,13409.3804987561
VIR,VI,Virgin Islands (U.S.),2014,40.472,30.856,35.621,33.217,61.334,51.358,61.768,NA,NA,NA,71.08,65.964,82.3,75.6,NA,NA,4.87422205951571,9.59867014960817,13.834,11.527,NA,NA,NA,NA,NA,NA,0,0,0,0,98.936398029838,NA,9100,8.92166,NA,NA,76100,74.6,50.07,5.8178066536,NA,NA,NA,NA,67,621.048923824178
ABW,AW,Aruba,2015,32.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.139,72.496,0.964263737201691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35342,0,0,0,0,81.0997928362118,NA,19000,18.237,25115352.9678508,1.18872600184082,35000,33.6,88.6612,7.552258475,141000,135.337,NA,NA,79,732.118695901989
ARG,AR,Argentina,2015,63.879,30.752,46.32,38.707,55.241,47.498,71.478,NA,0.1,0.1,78.192,66.771,79.795,73.367,0.998809993267059,1.02838003635406,17.8933684096114,22.6951585738266,8.706,6.798,73.92800424,15.48438327,10.58761249,37.69,12.9075342465753,1734397,2.0131044297923,28.2233390857151,48.5125165867979,4.83956355235928,15.1725370753608,3140.46420669387,6855840,15.7689,1473496949.61781,11.1514403633977,10073100,23.2,68.0431,31.1218666171,61842000,142.241,292,6716.19291592532,5317,122.294512787585
ATG,AG,Antigua and Barbuda,2015,35.946,NA,NA,NA,NA,NA,NA,11.1111111111111,0.2,0.2,NA,NA,79.973,73.536,0.966189980506897,0.990040004253387,NA,NA,NA,NA,15.65217391,62.60869565,21.73913043,0.0044,8.46153846153846,14949,0,0,0,0,98.4479962937225,NA,10000,11.1846,8356514.8,0.880751350837301,20000,22.4,70,4.7504415023,176000,196.848,0.052,581.596930957734,65,726.996163697167
BHS,BS,"Bahamas, The",2015,30.834,44.46,64.271,54.322,74.363,66.407,79.036,13.1578947368421,0.5,0.7,86.104,80.018,77.443,70.255,NA,NA,7.82199055647034,20.9255196702443,12.996,11.082,NA,NA,NA,NA,NA,1468380,0,0,0,0,99.8128531621095,NA,81018,21.0247,NA,NA,120925,31.4,78,26.0382126821,311175,80.7521,0.7,1816.54928298205,375,973.151401597525
BLZ,BZ,Belize,2015,70.22,33.439,60.682,47.156,50.361,48.253,79.477,3.125,0.4,0.3,81.862,66.106,74.803,68.948,0.953980028629303,0.982169985771179,24.8113370585863,26.988160301414,11.093,5.446,67.72277228,11.28712871,20.99009901,0.101,0.661861074705111,48141,0,57.4231396509335,0,0,12.91107811397,NA,17379,4.87718,8555419,1.72581331594271,23603,6.62,41.59,8.3004499156,211946,59.4798,15.26,42825.1102199347,412,1156.22184866403
BOL,BO,Bolivia,2015,72.732,37.419,50.457,44.018,58.599,57.044,77.958,53.0769230769231,0.1,0.1,79.568,69.19,69.552,65.016,0.979680001735687,0.982349991798401,63.8921108830256,51.336832189667,3.788,2.619,88.98122174,9.535757901,1.483020362,2.15775864,0.710958365733114,NA,0,27.2697077059345,68.1465899025686,0,2.15899025686448,746.093517711096,180951,1.64281,80190565.7724649,6.44932451740645,881235,8,37.4868,NA,10162800,92.266,303.5,27554.0743033971,290,26.3284400263103
BRA,BR,Brazil,2015,61.779,47.054,62.677,54.966,59.094,53.323,75.71,9.94152046783626,NA,NA,81.088,69.982,78.472,71.818,0.957239985466003,1.01473999023438,21.7167847074366,29.4850704997334,10.313,7.233,54.0269665,25.78574001,20.18572748,63.86,1.1280692457163,9263315,4.58447641180492,61.3371503202893,14.0835224492371,2.51218667998861,5.26785120570979,2628.0976910972,25482500,12.6354,1571479659.22,4.66664170620766,43677100,21.7,58.328,35.2271001245,257814000,127.836,5661,28069.8404207011,32503,161.164815967859
BRB,BB,Barbados,2015,45.545,37.981,46.143,42.067,72.979,61.731,69.579,16.6666666666667,0.3,0.5,78.693,75.727,78.157,73.784,0.993019998073578,1.01370000839233,10.1631360363321,21.0074248816707,8.969,10.632,67.65432099,24.69135802,7.654320988,0.07,87.5,86508,0,0,0,0,98.6590368836746,NA,78269,28.0544,11432311.6,0.805898470053953,149532,53.6,72,7.2254263727,334792,120.001,0.08,286.748628983118,164,587.834689415391
CHL,CL,Chile,2015,39.444,30.003,41.944,36.089,56.828,50.189,74.225,15.8333333333333,0.1,0.2,79.71,68.307,82.297,77.689,0.970149993896484,0.988600015640259,22.0224501032266,19.5364739311918,7.014,5.828,90.03522452,3.940800769,6.023974709,35.368,3.99638418079096,3956842,37.1668390484525,31.6665340652929,15.0595380168139,0,4.18489935555732,3973.20977136881,2719440,15.0681,316877638.155701,3.70297574878314,3445880,19.1,76.6296,29.8715693776,23206400,128.584,885,49036.9231408565,4025,223.021034623669
COL,CO,Colombia,2015,69.785,42.457,60.111,51.399,59.704,55.255,79.309,19.8795180722892,0.1,0.2,82.931,71.172,78.988,73.172,0.969460010528564,1.0215699672699,47.2257915606493,47.3034773985187,11.119,6.719,75.44063337,16.06570745,8.493659184,19.7529,0.920881118881119,3843103,9.02081530866711,61.7944933584406,22.8446740292127,0,4.49768436052725,1512.94636527106,5525760,11.7645,516592090.332032,6.12480712186722,7109250,15.1,55.905,48.725885378,57327500,122.051,2145,45667.5056429708,3389,72.1525298946518
CRI,CR,Costa Rica,2015,56.579,37.639,53.494,45.728,55.244,50.06,76.048,33.3333333333333,0.1,0.3,80.791,67.897,83.28,77.516,0.994260013103485,1.01672005653381,24.9045691964128,27.6080098147519,10.338,7.1,72.09718174,20.38617029,7.516647966,3.194018,2.82656460176991,1343841,0,74.6115427302997,0,0,0.998890122086571,1981.09686972166,558656,11.5951,1001667422.27906,13.0194949184955,859514,17.8,59.763,17.7839127102,7535600,156.404,113,23453.5302544314,1517,314.858454831614
CUB,CU,Cuba,2015,50.121,34.155,46.244,40.365,52.437,43.41,67.119,48.8562091503268,0.1,0.3,77.966,65.17,79.986,75.573,0.943120002746582,0.985199987888336,15.5584169070798,22.415624618115,2.579,2.281,64.93749102,24.42879724,10.63371174,6.958,18.2528856243442,330713,0,0.236593059936909,14.5406151419558,0,81.511238170347,1521.32160657167,8157,0.0723455,NA,NA,1295860,11.5,37.3051,8.2688350766,3335350,29.5816,38.12,3380.91177301417,1,0.0886912847065627
CUW,CW,Curacao,2015,29.521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.337,72.373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90016,0,0,0,0,83.9407744874715,4949.99367008482,40000,24.0079,26491620.1117318,1.7013307118537,62571,37.6,NA,9.7172986309,190489,114.331,NA,NA,399,2525.6361564755
CYM,KY,Cayman Islands,2015,15.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.627,75.714,0.968655705451965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54607,0,0,0,0,100,NA,27383,44.4226,NA,NA,33534,54.4,77,1.5979402421,93244,151.267,NA,NA,307,4980.37052658901
DMA,DM,Dominica,2015,39.68,NA,NA,NA,NA,NA,NA,21.875,0.2,0.3,NA,NA,72.395,67.755,0.984170019626617,0.9860600233078,NA,NA,NA,NA,5,95,0,0.02,10,7361,0,22.6401111625753,0,0,76.4705882352941,NA,15159,21.5296,3516298.48518518,1.55986416502236,20585,29.2,65,4.4858031691,77254,109.72,0.2,2840.50560999858,19,269.848032949865
DOM,DO,Dominican Republic,2015,83.159,31.73,55.983,44.048,51.59,48.157,76.197,20.7650273224044,0.5,0.4,78.968,65.249,76.376,69.7,0.912419974803925,0.985369980335236,30.0285685439391,47.9823666073333,10.894,5.475,83.31221979,9.418477842,7.269302372,7.137,30.3702127659574,1367055,12.9059256779377,5.27284901238701,23.8924227206785,0,55.7192277647584,1497.38917619062,686107,6.57516,168300000,2.23156275690154,1304970,12.5,54.2158,27.2797720453,8797250,84.3066,23.5,2252.07332099069,477,45.7122967707473
ECU,EC,Ecuador,2015,79.356,32.46,52.727,42.765,54.637,51.905,79.683,41.6058394160584,0.2,0.3,81.994,68.307,78.621,73.816,1.00461995601654,1.02245998382568,51.7385761051657,35.0841618777764,4.516,3.018,81.4277072,13.0369026,5.5353902,9.9158,2.24136528028933,1866808,0,50.4662813102119,8.36608863198459,0,39.0751445086705,1418.39916760035,1487590,9.14528,88382004.18674,3.68671149194526,2512660,15.4,48.9404,29.3648607352,12943800,79.5746,442.4,27197.4597670941,1319,81.088267253158
GRD,GD,Grenada,2015,35.822,NA,NA,NA,NA,NA,NA,33.3333333333333,NA,NA,NA,NA,77.956,72.39,0.964420020580292,0.971180021762848,NA,NA,NA,NA,14.89361702,85.10638298,0,0.0141,7.05,16000,0,0,0,0,99.2470679086829,NA,19757,17.2285,9223341.90740741,1.97473959774397,27034,23.6,52.5,6.96053598,119767,104.439,0.2,1744.04408943458,24,209.28529073215
GTM,GT,Guatemala,2015,85.762,31.581,72.468,52.233,40.036,38.437,83.597,13.9240506329114,0.1,0.1,85.268,62.294,73.555,68.306,0.968940019607544,0.95890998840332,45.9472356279458,32.6969344388786,3.556,2.005,56.73716194,25.11958124,18.14325682,3.3241,3.04404761904762,1350920,28.9750834831749,33.4874561178183,0,0,13.0576247966435,615.837607705058,459847,2.87913,638420620,19.6886226473835,1718850,10.8,28.8059,21.6111383491,18121400,113.459,109.2,6837.0747012395605,463,28.9886958486622
GUY,GY,Guyana,2015,80.084,38.429,58.961,48.631,44.315,41.475,69.601,30.4347826086957,0.3,0.2,73.034,58.286,71.527,64.214,NA,NA,32.9496357830143,27.9589467741628,15.482,11.426,94.34484668,4.243095452,1.412057867,1.4447,0.599460580912863,52834,0,0,0,0,93.2591917932985,NA,53687,7.07543,7055000,4.87091277389962,154057,20.3,34,8.9364808418,542598,71.5092,241,317614.700420806,21,27.6759697462114
HND,HN,Honduras,2015,88.093,37.428,71.083,54.583,48.081,46.551,81.628,25.78125,0.1,0.1,82.718,65.482,73.827,68.966,NA,NA,51.884367064056,36.249836221455,8.989,4.527,73.30429372,19.60174238,7.093963908,1.607,1.77255680564747,743686,1.05007184702111,26.0638885818503,0,0,54.6590029844147,687.105167578639,197379,2.13676,244159436.429192,8.30555020758681,497072,5.38,27.1395,12.9948131214,8048390,87.1292,90.66,9814.55088903094,185,20.0274863718368
HTI,HT,Haiti,2015,57.3,32.616,38.604,35.618,63.563,61.787,70.13,4.21052631578947,0.8,0.5,70.645,67.081,65.935,60.607,NA,NA,83.5673278515085,66.4359903915726,16.677,11.048,83.37931034,13.10344828,3.517241379,1.45,11.1478434689014,178452,0,7.98076923076923,0,0,91.8269230769231,84.0045301628529,1348,0.0128097,27000000,3.73180994781355,5692,0.0541,14.2,10.556902079,7300000,69.3703,13.007,1236.02593193238,41,3.89613771117304
JAM,JM,Jamaica,2015,45.19,29.247,38.584,33.996,62.618,58.524,72.697,12.6984126984127,0.5,0.4,75.14,68.823,74.332,70.1,NA,NA,30.5842574965145,42.0014957777765,11.452,6.64,16.36363636,25.45454545,58.18181818,0.83,7.66885336782777,1653272,0,3.12954876273654,0,0,93.110140708394,1077.2393840717,228890,8.16725,122405229.736329,4.00178385549445,252849,9.02,42.2212,23.3257240627,3137210,111.942,10.823,3861.86215760451,351,125.243797220658
KNA,KN,St. Kitts and Nevis,2015,40.355,NA,NA,NA,NA,NA,NA,13.3333333333333,0.1,0.5,NA,NA,75.091,67.764,0.993219971656799,0.992730021476746,NA,NA,NA,NA,1.282051282,98.71794872,0,0.0122,50.8333333333333,13511,0,0,0,0,95.4921214889244,NA,16376,34.7782,5146651.11111111,1.03674436593034,19748,41.9,66.2,4.7570085411,73009,155.051,0.024,509.694820226389,38,807.016798691783
LCA,LC,St. Lucia,2015,36.925,59.418,62.266,60.872,70.145,63.495,75.244,16.6666666666667,0.1,0.1,79.7,74.933,76.042,70.015,0.968159973621368,0.977559983730316,16.8587517871211,26.2482887816125,22.78,19.202,70.86247086,29.13752914,0,0.0429,14.3,46585,0,0,0,0,99.6914629363315,NA,28426,16.2523,11748770.3703704,1.35469573007231,34874,19.9,57.3,7.3885077569,187741,107.339,0.3,1715.21683199451,25,142.934735999543
MAF,MF,St. Martin (French part),2015,18.338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.588,76.316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,97.8916256157635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,107.040595145709
MEX,MX,Mexico,2015,69.335,31.646,57.892,44.822,46.978,43.928,78.568,42.3694779116466,0.1,0.3,82.012,63.862,76.929,71.883,0.997529983520508,1.02982997894287,30.4881820997656,25.8813142598931,4.456,4.223,76.29720423,14.56837682,9.134418958,85.66,20.9437652811736,5421307,10.8795901488993,9.91642718996483,59.9365400148674,3.72553878235349,10.161642751177,2225.42222000793,14757700,12.1892,1000713246,3.04852894133653,20170900,16.7,57.431,46.7216813463,107688000,88.9454,409,3378.14660934929,7054,58.2627046023225
NIC,NI,Nicaragua,2015,102.074,32.104,70.514,51.454,50.945,48.364,82.963,41.304347826087,NA,NA,84.758,67.451,75.642,70.067,0.99947065114975,NA,47.6348502183575,35.3448345753203,5.446,4.236,81.82076862,16.22056826,1.958663121,1.385076364,0.886675861980667,144718,0,6.43964199956341,0,0,49.901768172888,570.785815956212,116308,1.89137,156400000,12.4780596776767,354017,5.76,19.7043,8.1037815521,7264150,118.127,156.21,25402.4080656752,136,22.1159176552834
PAN,PA,Panama,2015,86.634,30.728,55.319,43.25,56.181,51.485,80.006,18.3098591549296,0.3,0.7,84.015,70.143,80.609,74.621,0.97545999288559,1.00832998752594,28.7612634801244,31.8765113890775,5.324,3.691,35.73083993,63.757692,0.511468073,1.2513,0.916032210834554,6893886,6.91597863040311,60.7770762506071,0,0,27.7610490529383,2218.91978227465,316168,7.98397,285500000,2.40613543466352,620436,15.7,51.2054,50.3897000777,5741930,144.997,136.6,34494.64461804,1217,307.32051610655
PER,PE,Peru,2015,55.1,55.834,65.585,60.659,71.339,67.656,84.294,22.3076923076923,0.1,0.1,87.375,79.326,78.028,73.556,1.00091004371643,0.998700022697449,55.2630342961389,42.0156126229231,3.346,3.211,86.1680833,5.615018379,8.216898324,30.1949,1.84003046922608,2158030,0.839360842262337,49.1409504466229,45.027046071584,0,1.40307972891754,1407.69463122505,1999460,6.56473,122183316.960875,2.1204460563373,2911500,9.56,40.8526,31.7130422124,34235800,112.405,1641,53878.1781886951,1412,46.3595293128809
PRI,PR,Puerto Rico (US),2015,34.699,18.342,28.906,23.648,40.561,31.929,49.169,NA,NA,NA,59.517,49.631,84.04,77.214,NA,NA,7.36307564603082,17.5973839789189,9.648,13.727,3.466178042,24.30905482,72.22476714,0.875,12.3239436619718,1210503,15.5126183490023,0.26566446055857,30.2634117780129,0,51.7527676153597,NA,704411,20.0014,NA,NA,813106,23.1,63.4663,10.3940867075,3204990,91.0041,7.1,2008.39168276916,1106,312.856507203196
PRY,PY,Paraguay,2015,76.887,40.269,67.339,54.053,57.945,54.826,81.034,15,0.1,0.2,83.918,71.029,76.517,70.579,0.969376385211945,NA,41.8024570690676,36.756202497489,4.944,4.293,78.61583092,15.00207211,6.382096975,2.413,2.06239316239316,10500,0,99.9982060849598,0,0,0.0017939150401837,1790.35810896489,215135,3.49296,15400000,0.815812505009501,344853,5.6,49.7163,0.9975780948,7411990,120.342,117,18996.2726715238,271,43.9999136237858
SLV,SV,El Salvador,2015,69.315,28.427,55.006,41.968,48.349,45.09,74.606,32.1428571428571,0.1,0.1,77.417,61.884,75.666,65.986,NA,NA,44.1608687390339,30.1732743008027,3.47,4.371,57.91658996,30.51515406,11.56825598,2.012425088,12.8754004350608,190708,0,23.4857237167849,0,0,41.6900478626836,1019.13489645965,353001,5.70859,184003058.866493,7.4282169511133596,944266,15.3,26.8026,8.2535953492,9334130,150.948,15.63,2527.62272796958,286,46.2508061547856
SUR,SR,Suriname,2015,59.856,27.245,45.989,36.811,48.878,44.378,66.664,25.4901960784314,0.6,0.5,71.78,60.534,73.939,67.451,1.01013004779816,1.1340399980545,17.4704287826516,19.8109438485139,11.493,4.396,69.99512908,8.004546193,22.00032473,0.6159,0.622121212121212,106014,0,23.2055063913471,0,0,76.3520157325467,3091.32829115567,52691,9.05924,10068179.6081961,5.67581511194885,91916,15.8,42.7638,9.0477395429,750458,129.027,99,170212.180658738,60,103.158897368932
SXM,SX,Sint Maarten (Dutch part),2015,27.801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.016,73.076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95190,0,0,0,0,100,NA,NA,NA,10921787.7094972,1.00497604507228,NA,NA,NA,9.894909579,NA,NA,NA,NA,24,640.495316377999
TCA,TC,Turks and Caicos Islands,2015,22.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.539,75.257,0.993747532367706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,99.978265594436,NA,NA,NA,NA,NA,4000,10.9,NA,NA,NA,NA,NA,NA,30,819.560169375768
TTO,TT,Trinidad and Tobago,2015,39.044,35.905,51.075,43.59,57.939,51.964,74.584,30.952380952381,NA,NA,80.513,69.157,75.903,69.861,NA,NA,11.6461733615222,20.4357532660824,2.939,2.057,4.358037578,62.00417537,33.63778706,0.3362,8.75520833333333,520825,0,0,99.6865203761756,0,0.250783699059561,6906.88888444335,278522,19.4881,15941563.0384273,1.41702840990141,270872,19,65.1,19.7155435817,2123370,148.572,3.84,2845.14624718542,369,273.400772190474
URY,UY,Uruguay,2015,55.906,44.212,56.743,50.61,68.903,56.3,74.389,16.1616161616162,NA,NA,83.252,76.036,81.046,73.381,0.978380024433136,NA,21.4281202228596,24.537895826397,8.849,6.36,79.60836249,9.997158122,10.39447939,4.177767566,4.53120126464208,811297,0,60.2083181586423,0.0139849952654964,0,6.84682059873261,3242.26391968924,900933,26.7497,439119302.535169,8.45467757998407,1106430,32.9,64.5708,28.2729691385,5165470,153.368,92.2,27375.1587358377,635,188.53824075116
VCT,VC,St. Vincent and the Grenadines,2015,61.413,37.381,67.463,53.094,60.494,53.76,75.627,13.0434782608696,0.4,0.2,82.437,71.897,74.283,67.401,0.990729987621307,0.997340023517609,18.2163295370842,21.7429159411113,16.949,20.604,0,99.97647612,0.023523877,0.0079,7.9,16342,0,11.459045535348,0,0,87.9461233419937,NA,16960,15.8564,7582814.81481482,3.19132974138261,24865,23.2,49.4,7.4843968356,113371,105.994,0.1,934.92894540015,13,121.540762902019
VEN,VE,"Venezuela, RB",2015,88.531,24.059,47.636,36.091,52.165,48.27,75.579,16.969696969697,0.1,0.2,78.995,65.479,77.395,68.871,0.977729976177216,1.01830005645752,29.341891310595,32.8302880741759,6.569,5.85,73.85211016,22.64179296,3.506096887,22.6211,2.81007453416149,734185,0,60.9847251172486,22.7706487754039,0,16.1672746221991,2664.39048220493,2589710,8.47032,94000000,5.74923547400612,7780100,25.4,58,14.1687046434,29093500,95.1578,805,26329.5851778761,645,21.0963757015281
VGB,VG,British Virgin Islands,2015,19.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.391,73.878,0.936559975147247,0.987879991531372,NA,NA,NA,NA,NA,NA,NA,NA,NA,27221.88,0,0,0,0,99.1088688764204,NA,6660,19.3055,NA,NA,11754,34.1,NA,3.8912131758,57195,165.792,NA,NA,1111,32204.7654936518
VIR,VI,Virgin Islands (U.S.),2015,37.975,30.373,35.091,32.724,64.412,53.529,64.374,NA,NA,NA,74.462,69.204,82.5,75.7,NA,NA,4.9249340637046,9.69420650271715,13.469,11.45,NA,NA,NA,NA,NA,NA,0,0,0,0,98.0448782741791,NA,9000,8.97774,NA,NA,76000,75.8,54.8391,5.8709454763,NA,NA,NA,NA,57,529.188948306595
ABW,AW,Aruba,2016,30.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.203,72.691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31323,0,0,0,0,84.2729565034671,NA,NA,NA,22090408.469512,1.07212450222778,NA,NA,93.5425,7.7386762298,NA,NA,NA,NA,123,1131.2737406532
ARG,AR,Argentina,2016,58.79,30.91,46.406,38.829,55.35,47.582,70.948,35.7976653696498,0.1,0.1,77.73,66.599,79.131,73.044,0.997640013694763,1.02081000804901,18.3731488171637,22.9435556043553,9.224,7.288,73.92800424,15.48438327,10.58761249,37.69,12.9075342465753,1713267,1.60915636462437,25.675859258253,51.8183670696916,5.62763211520174,14.062627360413,3104.98925144338,7251670,16.5185,1634172700.71085,12.1728743487956,10164800,23.2,70.969,32.2972064139,63719800,145.147,292,6651.43321415499,32040,729.835343087417
